,Date,Last Price,20 days average,Square of Difference,Square of Difference 20 days average,Volatility
294,2022-08-08,12579.95,12291.257,83343.64824900065,51706.99868084995,227.39172957882604
295,2022-08-05,12577.79,12271.7015,93690.16983225102,48123.18908119994,219.36998217896618
296,2022-08-04,12563.31,12255.415,94799.33102499915,43579.50979519989,208.75705927033914
297,2022-08-03,12476.59,12242.2205,54929.062530250325,38854.178282562425,197.11463234007368
298,2022-08-02,12444.99,12232.6925,45070.22850625025,36181.115623249905,190.21334239019592
299,2022-08-01,12528.55,12220.939,94624.52732099936,34674.0812370499,186.20977750120937
300,2022-07-29,12460.07,12212.953,61066.8116890001,29984.325431012425,173.1598262617875
301,2022-07-28,12487.48,12208.7155,77709.64646024961,27013.262836074922,164.3571198216704
302,2022-07-27,12384.02,12199.0545,34212.23619025009,23210.851431074945,152.3510795205434
303,2022-07-26,12244.4,12205.6945,1498.1157302500023,22962.700050362462,151.5344846903254
304,2022-07-25,12251.73,12222.0075,883.4270062499913,25480.215689162447,159.6252351264124
305,2022-07-22,12229.55,12236.293,45.4680490000053,27505.639463849926,165.848242269401
306,2022-07-21,12151.07,12246.4555,9098.393610250061,28102.730745512417,167.6386910755164
307,2022-07-20,12091.49,12251.468499999999,25593.12046224976,27831.87171144992,166.82886953836834
308,2022-07-19,12073.84,12261.93,35377.848100000054,26558.685219587427,162.96835649777972
309,2022-07-18,12111.89,12277.0925,27291.86600625041,25041.23613009992,158.244229373775
310,2022-07-15,12033.4,12287.787999999999,64713.254543999494,23742.097876899894,154.08471006852008
311,2022-07-14,11918.04,12293.2635,140792.67495224866,21341.157592149946,146.08613073166785
312,2022-07-13,12021.99,12300.659,77656.41156099993,16375.75004485001,127.96776955487663
313,2022-07-12,12194.99,12303.3585,11743.731792250108,14357.12652631252,119.82122736106705
314,2022-07-11,12188.84,12296.856000000002,11667.45625600031,15876.88253701248,126.00350208233293
315,2022-07-08,12252.06,12305.1315,2816.5841122500015,15619.307752324961,124.97722893521428
316,2022-07-07,12299.42,12316.528499999999,292.7007722499472,17919.48995716245,133.86369917629816
317,2022-07-06,12286.03,12324.342,1467.8093439999923,20091.13133566245,141.74318796916643
318,2022-07-05,12209.92,12332.1065,14929.540782249951,22183.427182474927,148.94101914004392
