,Date,Last Price,20 days average,Square of Difference,Square of Difference 20 days average,Volatility
26,2023-08-30,66439.53,65310.20849999999,1275367.0503622624,444985.3775964623,667.0722431614603
27,2023-08-29,66490.34,65201.6,1660850.7875999948,381333.0955163992,617.5217368776578
28,2023-08-28,66151.38,65086.69300000001,1133558.4079689959,298897.8738519121,546.7155328430975
29,2023-08-25,65558.91,64996.0,316867.6681000039,251438.6776500748,501.4366137908906
30,2023-08-24,65401.82,64970.873999999996,185714.45491600307,315944.9726078881,562.089826102455
31,2023-08-23,65492.92,64974.928499999995,268315.1940722539,486893.0630722019,697.7772302620672
32,2023-08-22,65488.67,64984.6405,254045.73687024688,754683.4889212006,868.7252090973305
33,2023-08-21,65202.41,65009.75800000001,37114.793103997916,1189824.8415583014,1090.7909247689502
34,2023-08-18,64743.96,65013.0515,72410.23537225122,1528386.9906075525,1236.2794953438129
35,2023-08-17,64663.78,65026.023,131219.9910490016,1873174.4105653898,1368.6396204134198
36,2023-08-16,64625.28,64989.369999999995,132561.52809999746,2037928.8289549884,1427.5604466904329
37,2023-08-15,64928.98,64945.96749999999,288.5751562496045,2215347.062223789,1488.4041998811306
38,2023-08-14,65210.49,64887.854499999994,104093.66586025256,2449719.755929989,1565.158061005338
39,2023-08-11,65325.37,64774.4975,303460.51125625544,2569340.9977072882,1602.9164038424738
40,2023-08-10,65205.35,64636.715500000006,323345.1945902419,2651305.3089844873,1628.2829327191535
41,2023-08-09,64167.39,64513.895,120065.71502499818,2780023.5259927763,1667.3402550147873
42,2023-08-08,65309.65,64507.87200000001,642847.9612839858,3295511.9879990374,1815.3545075271213
43,2023-08-07,65336.8,64525.85399999999,657633.4149160176,4645531.37924345,2155.349479607298
44,2023-08-04,65198.08,64489.1985,502512.9810422545,5706702.22675976,2388.870491834951
45,2023-08-03,65263.06,64381.338,777433.68528399,6309504.271608902,2511.8726622997638
46,2023-08-02,64267.36,64219.179000000004,2321.4087609996973,6683314.904497502,2585.210804653559
47,2023-08-01,64192.2,64081.98949999999,12146.354310251834,7044263.252922962,2654.1030976439033
48,2023-07-31,64337.52,63908.131499999996,184374.4839322508,7277747.287457901,2697.730024939097
49,2023-07-28,65056.39,63788.71749999999,1606993.56725627,7932207.575289103,2816.417507275706
50,2023-07-27,65482.91,63584.311499999996,3604676.2642022776,8293295.1726123,2879.8081833018496
51,2023-07-26,65687.16,63315.63650000001,5624123.71105223,8394757.121730639,2897.3707256287794
52,2023-07-25,65991.02,62998.2165,8956872.789612262,8305574.78628214,2881.9394140547333
53,2023-07-24,65268.28,62658.996999999996,6808357.774089016,8089596.230809541,2844.221550936133
54,2023-07-21,65003.39,62363.663,6968158.634528995,8093017.20282114,2844.822877231751
55,2023-07-20,63930.72,62079.691000000006,3426308.3588409815,8171435.018999303,2858.572199367947
