Date,Term_Premium,Risk_Premium,Stock_mom%,Stock_mom24mma%,Stock_Market_Volatility,REER,Cur_Acc_Bal_yryr%,Cur_Acc_Bal_over_GDP,OneDay_Repo_Rate_AVG,OneDay_Repo_Rate_EOP,Policy&Fed_Rate_Dif_AVG,Policy&Fed_Rate_Dif_EOP,Broad_Money_mo12m%,Velo_of_Money_mo12m%,Portfolio_Flows,For_Ex_Res_yryr%,For_Ex_Res_over_GDP,CPI yryrl,Bank Lending yryr%,Bank_Lending_mo12m%
2021-06,-0.3540000000000000,-0.1800000000000000,-0.3281299714519380,1.217052636993880,-2124.4506530888600,93.65120287,-53.2104121475054,1.04968008464605,0.1,0.1,0.02,0.02,7.453106635293690,0.0929301149343243,859.0,26.174167699052400,0.89308938179067,4.305948946044700,2.67499773,1.6309512160447000
2021-07,-0.4950000000000000,-0.33,2.377488015613180,1.2403899360230300,-782.3869881303760,92.54129248,-101.217501316754,0.84207800023206,0.1,0.1,0.03,0.03,8.850269868392480,0.0760767846352282,1264.0,21.50557813588030,0.890973204945419,4.879016416943210,4.44994526,0.4290711569432060
2021-08,-0.4570000000000000,-0.3600000000000000,4.867385838867080,1.2928934408247100,-830.0677185517940,92.47186668,-249.962117624775,-0.2740852498862670,0.1,0.1,0.04,0.04,9.108327192336040,0.0546511568900921,-81.0,20.71072416471910,0.8871775760729100,5.354076692802980,3.4051022,1.948974492802980
2021-09,-0.4790000000000000,-0.5300000000000000,-0.8308032620824770,1.2684808630613700,-1411.704198612640,92.96718673,-415.227388860501,-1.9041496505055200,0.1,0.1,0.04,0.04,8.648764008209670,0.0411323678071802,-197.0,18.443435100886400,0.8821811649084600,5.732506661926940,6.19431381,-0.4618071480730640
2021-10,-0.4680000000000000,-1.3300000000000000,4.61390435089933,1.314150354426700,-1646.4270775254200,92.4050521,-282.980126315331,-3.1617731808045100,0.4238095238095240,0.5,0.3538095238095240,0.43,8.608708581496020,0.0341700054529866,-619.0,15.363377026742100,0.8598572537837810,6.578774053800320,3.62783343,2.9509406238003200
2021-11,0.0929999999999999,-1.68,-7.843074636698790,1.1970045272756300,-1765.3741085847800,91.40280148,-197.08821350599,-3.570322783195230,1.175,1.25,1.105,1.18,10.143822566888500,0.0215708227339581,-435.0,12.570136116733700,0.8335889463813750,7.5107472486805500,6.64759731,0.8631499386805480
2021-12,0.278,-2.19,2.184431767123700,1.2139449599678400,-2433.934986479820,92.91896208,-172.653744247664,-3.3205422490331300,1.6195652173913000,1.75,1.5495652173913000,1.68,8.913638019815890,0.0403858734018142,-400.0,4.791028237086130,0.8127938323179570,8.250122151174380,7.13864565,1.1114765011743800
2022-01,0.0650000000000003,-2.26,-2.709886507583510,1.1712481250832900,-1906.1803973290200,94.44702903,-198.210502428176,-3.037794734080870,2.2,2.25,2.12,2.17,7.708754615790400,0.0624840962800424,-1130.0,-0.7478667886081200,0.7912506048812570,8.984070399978950,5.844852,3.1392183999789500
2022-02,0.2110000000000000,-2.26,-9.310602252411480,1.0540058546112100,-2381.8952935882500,93.61679949,-333.832279801555,-3.0673994382352500,2.6,2.75,2.52,2.67,8.038667144361480,0.0695112909363822,-697.0,-6.233653682467460,0.7815874068075070,8.157998699242290,7.49405698,0.6639417192422850
2022-03,0.4670000000000000,-2.870000000000000,6.1480650983336200,1.1093525694495700,-3905.558805826860,90.95569833,-943.994601889339,-3.41723288108849,3.3043478260869600,3.5,2.9743478260869600,3.17,7.777160892224130,0.081143111314903,-1185.0,-5.209667237803230,0.8010587575626820,10.436001532424300,6.52730929,3.908692242424280
2022-04,0.5280000000000000,-3.44,-11.009769437334400,0.9711168783971970,-2538.9697373422400,93.11337824,-696.608427543679,-3.56980877081663,4.3,4.5,3.97,4.17,8.115856005815170,0.0807736513845949,1019.0,-7.016334311995650,0.8149223746040890,11.689375147149900,6.77905662,4.910318527149940
2022-05,0.3969999999999990,-3.72,-0.5587223820352850,0.9578808710619860,-3962.996433977320,93.51355983,-314.512523895888,-3.341155539812220,5.142857142857140,5.25,4.312857142857140,4.42,7.525551972281590,0.0861219379198118,3560.0,-7.653632921247820,0.8343963078581580,13.015068446504500,7.16260137,5.852467076504510
2022-06,0.4460000000000000,-3.88,-6.718990310154800,0.8877804478645430,-2044.7410398086600,94.75546991,-266.759388038943,-2.7694175756801900,5.785714285714290,6.0,4.2057142857142900,4.42,6.423567615743730,0.0971176825880589,188.0,-7.251761717838490,0.8211308499039480,14.410034397375700,7.49935203,6.910682367375690
2022-07,0.3889999999999990,-2.8600000000000000,2.676588502283410,0.9090293787904720,-1494.3318217720700,91.67281317,8135.4347826087,-2.4299219881572500,6.380952380952380,6.5,4.060952380952380,4.18,6.1129101643428500,0.1031200245003350,-304.0,-6.7595945801308500,0.8408655744620320,14.496577025018600,5.5938383,8.902738725018560
2022-08,0.4900000000000000,-2.99,-8.786587831155690,0.8265732255432640,-1212.8479062151200,93.33321502,29.9943449142982,-2.44990611468891,6.5,6.5,4.17,4.17,7.310686434303900,0.09474634146859,659.0,-8.888628589854670,0.8369401090713780,14.928170271575400,8.95822216,5.969948111575450
2022-09,0.258,-3.26,-8.377730418229800,0.758082465592201,-2583.264385379820,93.63217277,-17.1340573836927,-2.762673765276480,6.693181818181820,6.75,3.6131818181818200,3.67,7.598526799707450,0.0939907800847344,270.0,-9.72400073874219,0.8358147656169100,15.87116911548210,9.15634543,6.714823685482080
2022-10,0.282,-4.23,9.705999307384020,0.8336328702744420,-1702.0377089652700,93.38638844,-26.2709769644266,-2.946386885369850,6.75,6.75,3.67,3.67,6.8819209637882,0.1001151737115260,-97.0,-9.73654043086114,0.8093076336875470,16.466662155523400,9.04104385,7.425618305523400
2022-11,0.2350000000000000,-2.9,11.154760169771300,0.9225974677448650,,96.26042545,-35.0801416449163,-2.712808624843760,6.75,6.75,2.92,2.92,5.463150736407160,0.111822121870932,2889.0,-2.29227991329658,0.7881201452655120,16.12681475961220,4.8850987,11.24171605961220
2022-12,0.0310000000000005,-2.97,2.505432748619380,0.9435006089018190,,97.91946986,-64.4145873320537,-1.9869052154445600,6.75,6.75,2.42,2.42,5.247237023482280,0.1107768397798730,558.0,0.7685991063666190,0.7655614574057700,15.357908792830100,-0.16928864,15.527197432830100
2023-01,0.04,-2.43,6.65457998130265,1.0059859628073400,-2190.037556083510,98.99711304,-119.80412889487,-0.8246052307227550,6.75,6.75,2.42,2.42,6.828128993682550,0.0916049757794448,-2347.0,3.780937380333780,0.7495638372588260,15.357908792830100,4.20948786,11.148420932830100
2023-02,0.0369999999999999,-2.54,-1.8032985361558800,0.9849430685776910,-1194.3271820307900,98.66939706,-164.716963049377,0.5658515571291650,6.75,6.75,2.18,2.18,7.295553553105580,0.0830246641211603,4070.0,5.794063637609640,0.7560586560560470,16.88985364618140,1.88798448,15.00186916618140
2023-03,-0.1270000000000010,-2.6300000000000000,-2.6131661942061800,0.9571090547062780,-1280.932925715730,100.18286957,-187.336104892869,1.8769085818013400,6.75,6.75,1.92,1.92,6.624555858679860,0.0813431718665136,-1882.0,8.789881073043020,0.7813425398080880,14.928170271575400,1.6280876,13.300082671575400
2023-04,-0.0120000000000004,-2.47,7.404592760536140,1.0276104097891400,-2128.303648905350,102.28807249,-196.097556552881,2.6416375620882700,6.75,6.75,1.92,1.92,6.7934215054234,0.0661974664458092,4568.0,18.64019279640310,0.8115049159527400,13.714983814723400,-0.41989393,14.134877744723400
2023-05,-0.1550000000000000,-2.43,-1.052495293771890,1.015318364700260,-1986.545951852900,104.29141694,-184.628005127654,2.594046964275320,6.75,6.75,1.67,1.67,7.206416788177930,0.0474196049636034,2123.0,12.461818645851900,0.8164818578794500,12.22176327242490,-1.25619425,13.47795752242490
2023-06,-0.0339999999999998,-1.97,8.0230748593945,1.0997650389036100,-1464.4863007382700,106.59230373,-136.447039199333,1.818613968174540,6.75,6.75,1.67,1.67,8.055581155860450,0.0291243068575938,1130.0,16.987094780127500,0.8114545561349210,10.885440491208200,-1.24015586,12.125596351208200
2023-07,-0.1300000000000000,-1.4600000000000000,7.409440273518420,1.1802740060940800,-1659.62441795518,107.74158131,,,6.75,6.75,1.42,1.42,8.098143335032890,,-974.0,13.21129631876480,,10.255658832509200,0.73130376,9.524355072509220
2023-08,-0.2300000000000000,-1.5,-5.309461808618490,1.1140972124591100,-2007.9668174347600,107.63735993,,,6.75,6.75,1.42,1.42,,,,14.848610902793100,,9.62188577405429,-2.20784266,11.829728434054300
2023-09,-0.665,-1.33,-4.433677142063030,1.0665094672131500,-1499.4007288851100,,,,6.142857142857140,6.0,0.8128571428571430,0.6700000000000000,,,,15.369000500500900,,7.881118042428990,-4.9544919,12.835609942429000
