date,value,gdp,money_velocity,mo12m
2020-09-01,35995011.2369161,39089460.61,1.0859688403128005,-0.016785179450909276
2020-10-01,36218203.6803152,41260466.5977601,1.1392190226205339,0.03230538911414195
2020-11-01,36958454.1605955,42887849.90355189,1.1604340840986314,0.048674853259105075
2020-12-01,38904920.0771732,43564006.29,1.119755707082417,-0.01396942600446984
2021-01-01,38737379.4752905,42904351.54170786,1.107569797514965,-0.02249658182279236
2021-02-01,38796566.637561,41589772.30766102,1.0719962077107041,-0.023090638289953704
2021-03-01,38720379.4635392,40014482.74,1.0334217612118028,0.03716813469722714
2021-04-01,39151453.5803527,38953682.88551073,0.99494857337963,0.03621761376014345
2021-05-01,39856996.9787754,38596230.31092493,0.9683677456050729,0.029100171683546495
2021-06-01,39510562.9810618,39123713.32,0.9902089559886245,0.040989411829748586
2021-07-01,39752888.6242061,40636691.74717374,1.0222324252036739,0.07048628440443291
2021-08-01,40945143.7665772,42802334.79694609,1.0453580292929607,0.0209919898968992
2021-09-01,40450136.0871692,45113448.06,1.115285445833395,0.026995807275787168
2021-10-01,41475250.5121677,47300520.43309693,1.1404517115386743,0.0010820473444209987
2021-11-01,42604214.9324781,48802247.41210011,1.1454793261522374,-0.012887210183946063
2021-12-01,44443974.7454661,49276018.23,1.1087221274021364,-0.009853559674215988
2022-01-01,44296031.2137281,48410863.5436201,1.0928939279015304,-0.013250514456391445
2022-02-01,44740264.8834195,46954347.76585144,1.049487478185505,-0.020997023462673913
2022-03-01,46495965.0165819,45317823.33,0.9746614209176702,-0.05685997963235224
2022-04-01,47147578.6546855,44329811.42066258,0.9402351655286355,-0.05499119182124626
2022-05-01,48514495.2997831,44175728.01284246,0.9105676095333916,-0.05968820867279673
2022-06-01,48898340.4372976,45004520.89,0.9203690858938117,-0.07053043670473029
2022-07-01,48291204.0613655,46912538.40009224,0.9714509984153359,-0.049676986892897734
2022-08-01,49316792.0084501,49518082.65966122,1.0040815844464626,-0.03948546209992374
2022-09-01,49333082.5104292,52255809.62,1.0592447696523508,-0.05024783241851403
2022-10-01,50629994.4366523,54820484.71032273,1.0827669510987903,-0.050580625077108185
2022-11-01,51686054.5993728,56486921.40816892,1.0928851475704315,-0.04591455941721283
2022-12-01,52195014.6760281,56757889.95,1.087419752677405,-0.019213447804677007
2023-01-01,53118074.7740413,55254659.4265012,1.0402233074438165,-0.04819371680364893
2023-02-01,53334857.068889,53169517.60186459,0.9968999735611769,-0.05010779615517519
2023-03-01,54628225.0656445,51242151.21,0.9380160374682576,-0.03759806499256939
2023-04-01,56043932.1877552,50652924.9391946,0.9038074767755419,-0.0387431677612405
