Date,Term_Premium,Risk_Premium,Stock_Prices_mom%_change,Stock_Prices_mom24mma%_change,Stock_Market_Volatility,REER,Current_Account_Balance_change_yryr%,Current_Account_Balance_over_GDP,One-Day_Repo_Rate_AVG,One-Day_Repo_Rate_EOP,Policy_Rate_&_Fed_Funds_Rate_Differential_AVG,Policy_Rate_&_Fed_Funds_Rate_Differential_EOP,Portfolio_Flows,Foreign_Exchange_Reserve_change_yryr%,Foreign_Exchange_Reserve_over_GDP,CPI yryrl,Bank Lending yryr%,Bank_Lending_mo12m%_change
2018-07,-0.59,-0.35,-1.0674631743888596,1.0358426472108142,-520.071504411102,88.76778688,-78.2159692508521,1.5084712420059032,0.9,0.9,-1.0099999999999998,-1.0099999999999998,-293.0,7.483217405235942,0.7255327035246869,3.343477608623742,2.60564078333333,0.7378368252904122
2018-08,-0.61,-0.67,4.172507124659306,1.0685933072934737,-727.2148064620168,89.62179743,-98.1826038541762,0.7715256678272685,0.9,0.9,-1.0099999999999998,-1.0099999999999998,624.0,6.635405904294989,0.7055367104890258,3.343477608623742,2.6794520863430287,0.6640255222807134
2018-09,-0.58,-0.57,-0.1664903017183442,1.0551251711964595,-537.828345180383,89.70008148,-130.578638497653,0.0574122187104828,0.9,0.9,-1.2800000000000002,-1.2800000000000002,59.0,5.271209632953133,0.6922746540566442,3.5367143837291346,2.9716609032993966,0.565053480429738
2018-10,-0.6,-0.58,-0.0435818818818128,1.0429381619012348,-582.4106018942433,89.56816503,-243.802475780409,-0.6282721918515408,0.9000000000000001,0.9,-1.3,-1.3000000000000005,918.0,2.453853888785273,0.67099660063286,3.729578474369693,3.36520804,0.3643704343696927
2018-11,-0.53,-0.2,7.950863418616133,1.1162617954721714,-1010.6251257817296,89.55974994,936.730477895607,-1.2358643121278696,0.9000000000000001,0.9,-1.3,-1.3000000000000005,527.0,2.988954146421352,0.6429387644297697,3.05292050348228,3.703661082498134,-0.6507405790158542
2018-12,-0.68,-0.63,-2.41943466077878,1.0766506888973826,-1086.487896338236,89.33056385,271.819166215485,-1.6619691353969372,0.9,0.9,-1.5,-1.5,-201.0,8.065224877078947,0.6500509704324351,2.6641930946421093,3.871210784360572,-1.2070176897184628
2019-01,-0.48,-0.18,4.385937793425732,1.1147542810078392,-649.6842866775821,90.06305515,-1261.97977118223,-1.7965596146916871,0.9,0.9,-1.5,-1.5,-237.0,0.8471801789360578,0.6703769355924192,2.6641930946421093,3.7125626,-1.0483695053578908
2019-02,-0.49,-0.04,-1.2789446528208075,1.0901186222106751,-572.2440498541348,90.52006758,-178.615414998474,-1.583960128078154,0.9,0.9,-1.5,-1.5,-788.0,4.6707446376697215,0.7064043552180138,3.05292050348228,3.254839053289736,-0.2019185498074565
2019-03,-0.98,-0.53,3.348966504880361,1.1162283276589544,-497.9933046044579,91.43978229,-116.738955997484,-1.0804532307908932,0.9000000000000001,0.9,-1.53,-1.5300000000000002,6.0,4.598832069322101,0.7362929699135453,3.6331929247390207,2.7877880460895925,0.8454048786494281
2019-04,-1.08,-0.84,2.0063679445578155,1.125998209428262,-684.7004116576146,90.13090675,-87.0824053452116,-0.3970493680670112,0.9,0.9,-1.5500000000000005,-1.5500000000000005,-132.0,3.939713615902729,0.7598892381383063,3.825871211709027,2.87276802333333,0.9531031883756969
2019-05,-1.14,-0.89,-3.800531089877232,1.0718929476351582,-1093.361680302651,89.53071734,-63.9323235503317,0.246837020546918,0.9,0.9,-1.5,-1.5,266.0,-3.098430661617013,0.75941440054412,3.825871211709027,3.840080256517272,-0.0142090448082443
2019-06,-1.02,-0.7,-1.527498941426939,1.0482493116842373,-839.5732823267357,90.06578724,-44.5654809324235,0.6440466198623734,0.9,0.9,-1.5,-1.5,116.0,5.438830917732029,0.7327715348085504,3.343477608623742,5.168614582388948,-1.8251369737652063
2019-07,-1.02,-0.33,1.2122600908506151,1.0551514860995008,-381.1561486333841,89.01660326,-59.3215260669818,0.6242229925102064,0.9,0.9,-1.5,-1.5,944.0,2.9159705615083853,0.7040496146152107,3.246719013750141,6.27223368666667,-3.025514672916529
2019-08,-0.9,-0.47,-2.3878766471413475,1.024434418882979,-552.4823670279923,88.78355793,-1092.86694101509,0.181176645139797,0.9,0.9,-1.23,-1.23,-562.0,7.279316119030099,0.7026000716553661,3.05292050348228,6.631487040814467,-3.5785665373321875
2019-09,-0.96,-0.36,2.028088571879457,1.0433063180811466,-672.2425847135626,87.21163245,122.515641192953,-0.5530805282042556,0.9000000000000001,0.9,-0.9999999999999998,-1.0,-353.0,7.706513946615212,0.7070714267752191,2.761516703297339,6.62787705846121,-3.866360355163871
2019-10,-0.98,-0.27,3.838312088466398,1.0795252538118951,-756.4632621914648,87.39798431,59.2529520744054,-1.321359629334444,0.9,0.9,-0.68,-0.68,-102.0,11.314955609292742,0.7103620201968482,2.858745685191247,6.84208537333333,-3.9833396881420815
2019-11,-0.84,-0.15,3.6652879369291553,1.1160590599133249,-1373.313279453159,86.90048811,29.1682718493032,-1.890599217933354,0.9000000000000001,0.9,-0.6599999999999999,-0.66,-160.0,14.891667244980187,0.7020607748690689,3.343477608623742,7.620552275080465,-4.277074666456723
2019-12,-0.84,-0.1,5.440975086289053,1.1705175765702445,-851.0006123483955,87.90236349,5.50054605023661,-2.066991936218414,0.8999999999999999,0.9,-0.6500000000000001,-0.65,-412.0,0.7556506759742954,0.6873691619512,3.922071315328133,8.550454492533937,-4.628383177205805
2020-01,-0.74,-0.63,-6.533324132507512,1.0863344261658348,-963.2253187145913,87.09863115,-24.3182693816978,-1.8161280359002077,0.9,0.9,-0.6900000000000001,-0.6900000000000001,-2209.0,-4.258729933781136,0.6748040112201151,4.592893188839973,8.91596582,-4.323072631160027
2020-02,-0.59,-1.12,-6.59926337432509,1.0115789591579514,-900.4312448039764,86.32206231,-53.0944551018544,-1.249201830405742,0.9,0.9,-0.68,-0.68,-798.0,-10.067889926230045,0.6622666637522922,4.305948946044701,8.302043973202885,-3.996095027158184
2020-03,-0.93,-1.9,-17.63567856933345,0.8313356781864009,-4092.196563267875,86.15405873,25.2898879315929,-0.7781408066972227,0.9,0.9,0.8200000000000001,0.8200000000000001,-724.0,-9.737452353188305,0.683721083612142,3.825871211709027,6.960696990728413,-3.1348257790193856
2020-04,-0.5,-1.31,6.174854466005144,0.8864913190706292,-3622.593129933213,83.17464435,-596.048214830638,-1.0188771323097794,0.9,0.9,0.85,0.85,-168.0,3.2543030257697003,0.764059578476402,2.3716526617316065,5.52384485,-3.152192188268393
2020-05,-0.4,-1.33,1.9749636876827985,0.9069652605472124,-1124.355756002442,84.81998503,-483.431397905082,-2.024029064749848,0.9,0.9,0.85,0.85,968.0,7.671409517819505,0.8451294603215317,2.176149178151271,4.367981792085505,-2.191832613934234
2020-06,-0.86,-1.56,-0.1611954160628507,0.9050086235051412,-1295.6789202643947,86.40191509,-512.112218438564,-3.078021719804481,0.8642857142857142,0.75,0.7842857142857143,0.67,-1100.0,9.2780799602326,0.8960720949272658,2.858745685191247,3.67279403540512,-0.8140483502138727
2020-07,-0.83,-1.6,-3.144072178476223,0.876840512094418,-976.1536703214628,86.75606119,-696.906457156887,-3.0760846737692145,0.6978260869565218,0.6,0.5978260869565218,0.5,-54.0,15.202276226801123,0.8921025733296138,3.729578474369693,3.41358917666667,0.3159892977030227
2020-08,-0.7,-1.65,0.4599077474926392,0.881848605925818,-778.5540306683137,88.04561138,-173.192410426453,-1.7606687671370376,0.6,0.6,0.51,0.51,-1142.0,12.06618523405989,0.8688024919844981,3.825871211709027,3.5614513545177005,0.2644198571913265
2020-09,-0.6,-1.81,-5.531387790810618,0.8351676273813275,-975.7022802626078,85.01522828,-212.706133995722,0.0088789634899922,0.6,0.6,0.51,0.51,184.0,21.614428504851222,0.8620255041260759,3.343477608623742,3.729508508542618,-0.3860308999188757
2020-10,-0.55,-1.45,-1.9571412907425196,0.8225151561699927,-980.6071096575804,84.23458343,-138.229142185664,0.9190529862886792,0.6,0.6,0.51,0.51,736.0,12.503579104096053,0.8228426355198213,2.955880224154443,3.47395206,-0.5180718358455567
2020-11,-0.7,-1.42,20.146088018991836,0.993362413649136,-1775.496264167517,84.62119539,-61.4928934323385,0.5129182951367742,0.6,0.6,0.51,0.51,321.0,21.09164249316575,0.8139156120248412,2.6641930946421093,2.5642594211988,0.0999336734433091
2020-12,-0.72,-1.22,8.419928131903928,1.0785305096544326,-2119.495140667457,85.35933168,-16.8409187628676,-0.5346081335986724,0.6,0.6,0.51,0.51,264.0,30.551592103097654,0.8009211066216549,2.6641930946421093,1.491573127243598,1.1726199673985114
2021-01,-0.86,-1.27,3.494920874180913,1.1127651144056907,-1725.037318459806,84.99158302,-47.5913041838716,-0.9966825959775748,0.6,0.6,0.53,0.53,426.0,37.6533560715375,0.8325702181761968,2.6641930946421093,1.05631354333333,1.6078795513087794
2021-02,-0.72,-1.29,0.6274542065283631,1.116580858585258,-807.966336971421,85.28512623,-342.256195530454,-0.313625829204066,0.6,0.6,0.53,0.53,526.0,49.61635860874456,0.8762221274531136,3.05292050348228,1.6668337867116372,1.3860867167706423
2021-03,-0.8,-1.04,1.2240418340463215,1.126112093419044,-498.18894830756,84.03696573,-553.890698516106,0.9902013126279504,0.6,0.6,0.54,0.54,-936.0,22.07421680871981,0.888345309546907,3.6331929247390207,2.984019770827655,0.6491731539113657
2021-04,-1.02,-1.17,-2.578566436358836,1.0940144725345573,-655.2348399110086,85.88742262,-174.643966657439,1.6151130229715758,0.6,0.6,0.5499999999999999,0.5499999999999999,239.0,4.835802012657209,0.8648571909270178,4.974209189481401,4.17541933,0.7987898594814009
2021-05,-0.88,-1.4,7.382083773319254,1.1739538237475713,-1020.5264030860308,87.79285065,-66.768125595474,0.9048197215207562,0.6,0.6,0.5499999999999999,0.5499999999999999,-477.0,2.697551764128048,0.7890939972029841,4.974209189481401,4.738748303165961,0.2354608863154403
2021-06,-0.75,-1.45,1.8698531971045704,1.1890480446287777,-1586.938598486648,88.95795665,-1.42063329618764,-0.8136018084338438,0.6818181818181818,0.9,0.6018181818181818,0.8200000000000001,-722.0,-2.5767474433250226,0.7203435031934888,5.164323315183839,4.798548773197091,0.3657745419867479
2021-07,-0.81,-1.69,2.9062563706534297,1.2147391508918122,-782.6480349010282,86.78392569,148.027037402654,-2.5459677199785404,0.9409090909090908,1.2,0.8709090909090909,1.13,1407.0,-3.7609072175563303,0.6856199507666134,4.49733656427312,4.70924162333333,-0.2119050590602107
2021-08,-0.55,-1.71,6.909389756834626,1.2881504525657954,-1288.243637280174,87.78328449,-1442.10658780595,-3.781871207048054,1.2714285714285714,1.5,1.2114285714285713,1.44,34.0,-6.302805366805675,0.6741436908964764,4.783732941416006,4.761138794073137,0.0225941473428692
2021-09,-0.58,-1.78,1.702877851639241,1.2938168593637198,-1263.549824157925,87.69143121,-494.983011417552,-4.682168085532114,1.5477272727272726,1.65,1.4877272727272726,1.59,523.0,1.9960010760329272,0.7097819403577738,5.354076692802976,4.996419551897952,0.3576571409050242
2021-10,-0.66,-2.45,2.5410441654613125,1.3103170897852738,-1195.959063511663,85.37334806,-1120.52070205637,-5.668714860376901,1.7071428571428573,1.8,1.6371428571428572,1.73,-1427.0,6.985591309816708,0.7257092184547534,6.297479916138839,5.42266234333333,0.874817572805509
2021-11,-0.2,-2.98,-5.042851441509246,1.2293319840129864,-1402.7854213575793,84.57402386,983.766892794188,-6.858729593889048,1.942857142857143,2.1,1.872857142857143,2.03,-342.0,-8.766504590949042,0.7258090224592273,7.1389996086673,5.983099231041236,1.1559003776260637
2021-12,-0.16,-3.06,-1.4454401666388146,1.2022773022550264,-1310.318795931424,83.97644128,492.944772548098,-7.901156044158887,2.256521739130435,2.4,2.186521739130435,2.33,-1254.0,-10.442324677602732,0.7040163578192097,7.1389996086673,6.592130855772242,0.5468687528950582
2022-01,-0.2,-3.17,5.365717475169411,1.2610118328655582,-1332.413907980892,85.87401654,1239.4517196719,-8.146664793052237,2.4952380952380957,2.9,2.415238095238096,2.82,778.0,-17.73263673739728,0.6732802210799327,7.603468627599757,7.08246817333333,0.521000454266427
2022-02,-0.03,-3.49,-18.171001065823585,1.0214590686592075,-1306.416905550956,86.75561082,-653.755250517515,-7.432068626441647,3.0,3.4,2.92,3.32,460.0,-16.52439717993306,0.6795397114240699,7.973496801885352,7.34412710084567,0.6293697010396819
2022-03,0.44,-3.73,2.275329426897239,1.0411524939224197,-5011.07029293585,82.11370666,-330.431612881178,-6.244954924587144,3.763636363636364,4.4,3.433636363636364,4.07,-1108.0,0.8159222656271226,0.7144867145637278,8.157998699242285,7.577877786053076,0.5801209131892087
2022-04,0.15,-4.12,-2.8091761711459178,1.0006544734809042,-1972.3232021855936,82.25769506,-466.399505511487,-5.146619016653627,4.557894736842106,5.4,4.227894736842106,5.07,1712.0,-10.609007201434917,0.7253906432168788,9.075436326846413,7.95326808666667,1.122168240179743
2022-05,0.03,-4.45,-9.368403472384516,0.8997557910242604,-1178.95044060418,80.81121197,415.182422489471,-4.7418757738684745,5.4,5.4,4.57,4.57,450.0,-9.728789626335498,0.7152635077136361,10.165365372649982,8.567643528173953,1.5977218444760286
2022-06,0.35,-5.18,-0.3981987648426752,0.8931797660755321,-1452.4455030787008,78.92736751,99.8139019832512,-5.04998853681919,6.076190476190477,7.75,4.496190476190477,6.17,-2184.0,-0.3722508688997039,0.6819779639245941,11.064652008706364,8.903487771681188,2.161164237025176
2022-07,1.3,-5.51,6.535971863784715,0.9484789338446706,-834.7602915006875,78.23672823,81.0526199412939,-6.182209553490164,9.13095238095238,10.75,6.810952380952379,8.43,1577.0,-9.49757018858598,0.681348625126957,12.8393214768399,8.34494542,4.494376056839901
2022-08,0.86,-5.83,0.1720835262914214,0.9437646026918456,-1531.9059362051207,79.36290376,88.1608618806287,-7.724221738553311,10.793478260869565,11.75,8.463478260869564,9.42,126.0,-9.180257883676768,0.682663768588252,14.496577025018563,6.486512104825966,8.010064920192598
2022-09,0.48,-5.94,-9.644670778050688,0.8471525376019889,-1266.5790857811485,81.77803347,82.8452304377814,-9.469597044409834,11.920454545454543,13.0,8.840454545454543,9.92,-1380.0,-16.191536407314466,0.6867039712866646,18.315454309784656,4.09794448403697,14.217509825747689
2022-10,1.43,-6.13,8.497765491578628,0.9149467108418836,-1491.849598839778,79.67102984,58.5832786154467,-11.045552265997625,13.0,13.0,9.92,9.92,2861.0,-18.170640452295885,0.6904093429192261,19.14464645709553,1.95407790666667,17.19056855042886
2022-11,0.56,-4.65,12.00982810079772,1.0165473059474424,-1856.2724267642684,83.95453962,33.706602527453,-11.741173563462768,13.0,13.0,9.17,9.17,14.0,-8.582141638853368,0.6848668540405779,20.29408439966904,0.862831570888679,19.43125282878036
2022-12,0.68,-5.37,-4.7634415219665724,0.9617446425400352,-1404.017179949284,85.98493257,14.3000431532173,-11.334826084079682,13.0,13.0,8.67,8.67,-1225.0,-5.969252201089947,0.6685313564871868,21.9135529916671,0.4866312291384836,21.42692176252861
2023-01,0.67,-4.58,3.52885890592632,0.9940948877150176,-836.562076627576,89.58312352,-5.68713505267059,-9.58754611258929,13.0,13.0,8.67,8.67,4130.0,11.654679043207317,0.6802369852997504,22.872792960811047,0.35322437666667,22.519568584144377
2023-02,0.68,-4.78,-1.2331718394554128,0.9802043574043208,-836.1274806389683,92.57083123,-36.2480583017581,-7.01829984716865,13.0,13.0,8.43,8.43,345.0,6.249551183593782,0.7077505917736705,22.63384422107289,0.0801981290718724,22.55364609200102
2023-03,0.92,-5.11,-5.497378632949889,0.9254832469917244,-1347.9967800678637,93.43126745,-80.2060418510151,-3.997950678608414,13.0,13.0,8.17,8.17,-740.0,6.455580333507971,0.7506482784126424,22.47422726779068,-0.4041585162068343,22.87838578399752
2023-04,0.91,-4.49,5.916749097436249,0.982038513131452,-1361.798275372348,96.62764119,-122.723694273247,-1.2921297009486257,13.0,13.0,8.17,8.17,2484.0,26.576531211194656,0.7645102721240816,21.511137961694548,-0.9649914166666704,22.476129378361215
2023-05,0.8,-4.4,5.444019828562665,1.0339538259251395,-1414.3587199982146,97.01186224,-130.81052330907,0.4060189411441843,13.0,13.0,7.92,7.92,-600.0,19.05838934333384,0.7444612947747093,,,
2023-06,0.67,-3.32,6.862525215636819,1.1040121890976902,-1469.9474660221897,97.97636448,-121.811065441278,1.063563694786421,13.0,13.0,7.92,7.92,-1970.0,12.458503061793834,0.6904173316617447,,,
2023-07,0.33,-3.41,5.682860142799635,1.1632895227966258,-1288.408365008851,96.41226182,,,13.0,13.0,7.67,7.67,1151.0,24.038575608119466,,,,
2023-08,0.13,-3.05,4.49476261758583,1.2103394526251283,-1724.0057580971009,94.74263465,,,13.0,13.0,7.67,7.67,,20.845684264098274,,,,
2023-09,0.09,-2.78,0.1139040380442824,1.2075631771143969,-1133.3440136206566,,,,13.0,13.0,7.67,7.67,,10.98893867046684,,,,
