"Date","Price","Open","High","Low","Change %"
"07/03/2016","11.375","11.375","11.375","11.375","1.20%"
"04/03/2016","11.240","11.240","11.240","11.240","-0.57%"
"03/03/2016","11.305","11.305","11.305","11.305","-1.72%"
"02/03/2016","11.503","11.503","11.503","11.503","-3.47%"
"01/03/2016","11.917","11.917","11.917","11.917","-0.10%"
"29/02/2016","11.929","11.929","11.929","11.929","0.29%"
"26/02/2016","11.894","11.894","11.894","11.894","1.70%"
"25/02/2016","11.695","11.695","11.695","11.695","1.21%"
"24/02/2016","11.555","11.555","11.555","11.555","-0.28%"
"23/02/2016","11.587","11.587","11.587","11.587","-0.99%"
"22/02/2016","11.703","11.703","11.703","11.703","-0.91%"
"19/02/2016","11.810","11.810","11.810","11.810","-0.83%"
"18/02/2016","11.909","11.909","11.909","11.909","-1.13%"
"17/02/2016","12.045","12.045","12.045","12.045","1.20%"
"16/02/2016","11.902","11.902","11.902","11.902","-0.85%"
"15/02/2016","12.004","12.004","12.004","12.004","0.08%"
"12/02/2016","11.994","11.994","11.994","11.994","-0.14%"
"11/02/2016","12.011","12.011","12.011","12.011","-1.56%"
"10/02/2016","12.201","12.201","12.201","12.201","-0.51%"
"09/02/2016","12.263","12.263","12.263","12.263","-0.26%"
"08/02/2016","12.295","12.295","12.295","12.295","-0.53%"
"05/02/2016","12.360","12.360","12.360","12.360","0.06%"
"04/02/2016","12.352","12.352","12.352","12.352","1.06%"
"03/02/2016","12.222","12.222","12.222","12.222","-0.11%"
"02/02/2016","12.236","12.236","12.236","12.236","0.24%"
"01/02/2016","12.207","12.207","12.207","12.207","1.82%"
"29/01/2016","11.989","11.989","11.989","11.989","0.32%"
"28/01/2016","11.951","11.951","11.951","11.951","-1.47%"
"27/01/2016","12.129","12.129","12.129","12.129","0.46%"
"26/01/2016","12.074","12.074","12.074","12.074","-1.53%"
"25/01/2016","12.261","12.261","12.261","12.261","0.81%"
"22/01/2016","12.163","12.163","12.163","12.163","-0.82%"
"21/01/2016","12.264","12.264","12.264","12.264","-1.24%"
"20/01/2016","12.418","12.418","12.418","12.418","2.04%"
"19/01/2016","12.170","12.170","12.170","12.170","-1.92%"
"18/01/2016","12.408","12.408","12.408","12.408","-2.19%"
"15/01/2016","12.686","12.686","12.686","12.686","-0.01%"
"14/01/2016","12.687","12.687","12.687","12.687","1.31%"
"13/01/2016","12.523","12.523","12.523","12.523","-0.11%"
"12/01/2016","12.537","12.537","12.537","12.537","3.83%"
"11/01/2016","12.074","12.074","12.074","12.074","4.72%"
"08/01/2016","11.530","11.530","11.530","11.530","-1.04%"
"07/01/2016","11.651","11.651","11.651","11.651","3.49%"
"06/01/2016","11.258","11.258","11.258","11.258","3.29%"
"05/01/2016","10.899","10.899","10.899","10.899","-0.26%"
"04/01/2016","10.927","10.927","10.927","10.927","0.68%"
"31/12/2015","10.853","10.853","10.853","10.853","-0.02%"
"30/12/2015","10.855","10.855","10.855","10.855","1.31%"
"29/12/2015","10.715","10.715","10.715","10.715","-3.16%"
"28/12/2015","11.065","11.065","11.065","11.065","-0.02%"
"24/12/2015","11.067","11.067","11.067","11.067","-0.02%"
"23/12/2015","11.069","11.069","11.069","11.069","-0.38%"
"22/12/2015","11.111","11.111","11.111","11.111","0.85%"
"21/12/2015","11.017","11.017","11.017","11.017","-0.02%"
"18/12/2015","11.019","11.019","11.019","11.019","-1.60%"
"17/12/2015","11.198","11.198","11.198","11.198","1.60%"
"16/12/2015","11.022","11.022","11.022","11.022","1.01%"
"15/12/2015","10.912","10.912","10.912","10.912","-0.78%"
"14/12/2015","10.998","10.998","10.998","10.998","1.14%"
"11/12/2015","10.874","10.874","10.874","10.874","-0.03%"
"10/12/2015","10.877","10.877","10.877","10.877","0.74%"
"09/12/2015","10.797","10.797","10.797","10.797","-0.48%"
"08/12/2015","10.849","10.849","10.849","10.849","-2.10%"
"07/12/2015","11.082","11.082","11.082","11.082","-3.69%"
"04/12/2015","11.506","11.506","11.506","11.506","-0.51%"
"03/12/2015","11.565","11.565","11.565","11.565","-0.14%"
"02/12/2015","11.581","11.581","11.581","11.581","-1.24%"
"01/12/2015","11.726","11.726","11.726","11.726","11.49%"
"30/11/2015","10.518","10.518","10.518","10.518","0.83%"
"27/11/2015","10.431","10.431","10.431","10.431","-0.02%"
"26/11/2015","10.433","10.433","10.433","10.433","5.68%"
"25/11/2015","9.872","9.872","9.872","9.872","-13.94%"
"24/11/2015","11.471","11.471","11.471","11.471","0.77%"
"23/11/2015","11.383","11.383","11.383","11.383","-7.62%"
"20/11/2015","12.322","12.322","12.322","12.322","-0.65%"
"19/11/2015","12.403","12.403","12.403","12.403","2.78%"
"18/11/2015","12.068","12.068","12.068","12.068","-0.84%"
"17/11/2015","12.170","12.170","12.170","12.170","1.30%"
"16/11/2015","12.014","12.014","12.014","12.014","2.69%"
"13/11/2015","11.699","11.699","11.699","11.699","1.70%"
"12/11/2015","11.504","11.504","11.504","11.504","13.34%"
"11/11/2015","10.150","10.150","10.150","10.150","2.04%"
"10/11/2015","9.947","9.947","9.947","9.947","-9.76%"
"09/11/2015","11.023","11.023","11.023","11.023","-0.02%"
"06/11/2015","11.025","11.025","11.025","11.025","-6.35%"
"05/11/2015","11.773","11.773","11.773","11.773","-2.46%"
"04/11/2015","12.070","12.070","12.070","12.070","-1.97%"
"03/11/2015","12.313","12.313","12.313","12.313","-3.01%"
"02/11/2015","12.695","12.695","12.695","12.695","-2.38%"
"30/10/2015","13.005","13.005","13.005","13.005","-1.14%"
"29/10/2015","13.155","13.155","13.155","13.155","-0.59%"
"28/10/2015","13.233","13.233","13.233","13.233","-1.24%"
"27/10/2015","13.399","13.399","13.399","13.399","-0.03%"
"26/10/2015","13.403","13.403","13.403","13.403","-0.52%"
"23/10/2015","13.473","13.473","13.473","13.473","1.99%"
"22/10/2015","13.210","13.210","13.210","13.210","1.54%"
"21/10/2015","13.010","13.010","13.010","13.010","0.88%"
"20/10/2015","12.896","12.896","12.896","12.896","-0.22%"
"19/10/2015","12.924","12.924","12.924","12.924","-0.32%"
"16/10/2015","12.966","12.966","12.966","12.966","-1.09%"
"15/10/2015","13.109","13.109","13.109","13.109","-1.23%"
"14/10/2015","13.272","13.272","13.272","13.272","-3.31%"
"13/10/2015","13.726","13.726","13.726","13.726","0.73%"
"12/10/2015","13.627","13.627","13.627","13.627","0.19%"
"09/10/2015","13.601","13.601","13.601","13.601","1.53%"
"08/10/2015","13.396","13.396","13.396","13.396","-3.10%"
"07/10/2015","13.825","13.825","13.825","13.825","-3.61%"
"06/10/2015","14.343","14.343","14.343","14.343","-1.73%"
"05/10/2015","14.595","14.595","14.595","14.595","-2.07%"
"02/10/2015","14.903","14.903","14.903","14.903","-0.95%"
"30/09/2015","15.046","15.046","15.046","15.046","0.54%"
"29/09/2015","14.965","14.965","14.965","14.965","1.77%"
"28/09/2015","14.705","14.705","14.705","14.705","-0.85%"
"25/09/2015","14.831","14.831","14.831","14.831","-0.01%"
"23/09/2015","14.833","14.833","14.833","14.833","-2.17%"
"22/09/2015","15.162","15.162","15.162","15.162","-0.46%"
"21/09/2015","15.232","15.232","15.232","15.232","-1.00%"
"18/09/2015","15.386","15.386","15.386","15.386","-2.01%"
"17/09/2015","15.702","15.702","15.702","15.702","-1.84%"
"16/09/2015","15.996","15.996","15.996","15.996","-0.08%"
"15/09/2015","16.009","16.009","16.009","16.009","0.12%"
"14/09/2015","15.990","15.990","15.990","15.990","-0.43%"
"11/09/2015","16.059","16.059","16.059","16.059","-0.93%"
"10/09/2015","16.210","16.210","16.210","16.210","-1.21%"
"09/09/2015","16.409","16.409","16.409","16.409","1.65%"
"08/09/2015","16.142","16.142","16.142","16.142","0.00%"
"07/09/2015","16.142","16.142","16.142","16.142","1.03%"
"04/09/2015","15.978","15.978","15.978","15.978","0.67%"
"03/09/2015","15.871","15.871","15.871","15.871","0.30%"
"02/09/2015","15.823","15.823","15.823","15.823","0.00%"
"01/09/2015","15.823","15.823","15.823","15.823","-0.35%"
"31/08/2015","15.879","15.879","15.879","15.879","-0.10%"
"28/08/2015","15.895","15.895","15.895","15.895","0.65%"
"27/08/2015","15.792","15.792","15.792","15.792","-0.39%"
"26/08/2015","15.854","15.854","15.854","15.854","1.05%"
"25/08/2015","15.690","15.690","15.690","15.690","0.63%"
"24/08/2015","15.591","15.591","15.591","15.591","0.43%"
"21/08/2015","15.525","15.525","15.525","15.525","0.51%"
"20/08/2015","15.446","15.446","15.446","15.446","-0.03%"
"19/08/2015","15.450","15.450","15.450","15.450","-1.01%"
"18/08/2015","15.607","15.607","15.607","15.607","0.61%"
"17/08/2015","15.512","15.512","15.512","15.512","0.72%"
"14/08/2015","15.401","15.401","15.401","15.401","0.12%"
"13/08/2015","15.383","15.383","15.383","15.383","-0.50%"
"12/08/2015","15.460","15.460","15.460","15.460","0.18%"
"11/08/2015","15.432","15.432","15.432","15.432","0.02%"
"10/08/2015","15.429","15.429","15.429","15.429","-0.22%"
"07/08/2015","15.463","15.463","15.463","15.463","0.37%"
"06/08/2015","15.406","15.406","15.406","15.406","2.10%"
"05/08/2015","15.089","15.089","15.089","15.089","0.21%"
"04/08/2015","15.058","15.058","15.058","15.058","0.77%"
"03/08/2015","14.943","14.943","14.943","14.943","1.60%"
"31/07/2015","14.707","14.707","14.707","14.707","1.55%"
"30/07/2015","14.483","14.483","14.483","14.483","-2.01%"
"29/07/2015","14.780","14.780","14.780","14.780","0.14%"
"28/07/2015","14.759","14.759","14.759","14.759","0.31%"
"27/07/2015","14.713","14.713","14.713","14.713","1.36%"
"24/07/2015","14.516","14.516","14.516","14.516","0.14%"
"23/07/2015","14.495","14.495","14.495","14.495","3.10%"
"22/07/2015","14.059","14.059","14.059","14.059","-2.12%"
"21/07/2015","14.363","14.363","14.363","14.363","-0.43%"
"17/07/2015","14.425","14.425","14.425","14.425","-0.01%"
"16/07/2015","14.426","14.426","14.426","14.426","-1.98%"
"15/07/2015","14.718","14.718","14.718","14.718","0.18%"
"14/07/2015","14.692","14.692","14.692","14.692","2.43%"
"13/07/2015","14.343","14.343","14.343","14.343","-4.00%"
"10/07/2015","14.941","14.941","14.941","14.941","-0.45%"
"09/07/2015","15.008","15.008","15.008","15.008","0.21%"
"08/07/2015","14.977","14.977","14.977","14.977","0.00%"
"07/07/2015","14.977","14.977","14.977","14.977","-0.58%"
"06/07/2015","15.065","15.065","15.065","15.065","1.04%"
"03/07/2015","14.910","14.910","14.910","14.910","0.04%"
"02/07/2015","14.904","14.904","14.904","14.904","0.00%"
"01/07/2015","14.904","14.904","14.904","14.904","-0.51%"
"30/06/2015","14.980","14.980","14.980","14.980","1.07%"
"29/06/2015","14.822","14.822","14.822","14.822","1.73%"
"26/06/2015","14.570","14.570","14.570","14.570","-0.90%"
"25/06/2015","14.702","14.702","14.702","14.702","1.96%"
"24/06/2015","14.420","14.420","14.420","14.420","0.76%"
"23/06/2015","14.311","14.311","14.311","14.311","0.27%"
"22/06/2015","14.273","14.273","14.273","14.273","1.01%"
"19/06/2015","14.130","14.130","14.130","14.130","1.18%"
"18/06/2015","13.965","13.965","13.965","13.965","-0.89%"
"17/06/2015","14.091","14.091","14.091","14.091","0.04%"
"16/06/2015","14.085","14.085","14.085","14.085","0.38%"
"15/06/2015","14.031","14.031","14.031","14.031","0.10%"
"12/06/2015","14.017","14.017","14.017","14.017","0.02%"
"11/06/2015","14.014","14.014","14.014","14.014","0.32%"
"10/06/2015","13.969","13.969","13.969","13.969","0.88%"
"09/06/2015","13.847","13.847","13.847","13.847","0.00%"
"08/06/2015","13.847","13.847","13.847","13.847","-0.09%"
"05/06/2015","13.859","13.859","13.859","13.859","-0.32%"
"04/06/2015","13.903","13.903","13.903","13.903","0.55%"
"03/06/2015","13.827","13.827","13.827","13.827","0.10%"
"02/06/2015","13.813","13.813","13.813","13.813","-0.25%"
"01/06/2015","13.848","13.848","13.848","13.848","-0.75%"
"28/05/2015","13.953","13.953","13.953","13.953","-0.80%"
"27/05/2015","14.066","14.066","14.066","14.066","1.32%"
"26/05/2015","13.883","13.883","13.883","13.883","0.18%"
"25/05/2015","13.858","13.858","13.858","13.858","1.05%"
"22/05/2015","13.714","13.714","13.714","13.714","0.29%"
"21/05/2015","13.675","13.675","13.675","13.675","0.12%"
"20/05/2015","13.658","13.658","13.658","13.658","0.35%"
"19/05/2015","13.611","13.611","13.611","13.611","-0.23%"
"18/05/2015","13.642","13.642","13.642","13.642","0.24%"
"15/05/2015","13.609","13.609","13.609","13.609","0.43%"
"14/05/2015","13.551","13.551","13.551","13.551","0.07%"
"13/05/2015","13.542","13.542","13.542","13.542","-1.46%"
"12/05/2015","13.742","13.742","13.742","13.742","-0.60%"
"11/05/2015","13.825","13.825","13.825","13.825","0.14%"
"08/05/2015","13.806","13.806","13.806","13.806","0.44%"
"07/05/2015","13.745","13.745","13.745","13.745","0.23%"
"06/05/2015","13.713","13.713","13.713","13.713","-0.85%"
"05/05/2015","13.831","13.831","13.831","13.831","-1.75%"
"04/05/2015","14.078","14.078","14.078","14.078","0.37%"
"30/04/2015","14.026","14.026","14.026","14.026","-0.57%"
"29/04/2015","14.107","14.107","14.107","14.107","0.89%"
"28/04/2015","13.983","13.983","13.983","13.983","1.03%"
"27/04/2015","13.841","13.841","13.841","13.841","0.00%"
"24/04/2015","13.841","13.841","13.841","13.841","-0.01%"
"23/04/2015","13.842","13.842","13.842","13.842","0.27%"
"22/04/2015","13.805","13.805","13.805","13.805","-0.63%"
"21/04/2015","13.892","13.892","13.892","13.892","0.08%"
"20/04/2015","13.881","13.881","13.881","13.881","-0.56%"
"17/04/2015","13.959","13.959","13.959","13.959","0.01%"
"16/04/2015","13.957","13.957","13.957","13.957","-0.44%"
"15/04/2015","14.018","14.018","14.018","14.018","-3.92%"
"14/04/2015","14.590","14.590","14.590","14.590","-0.78%"
"13/04/2015","14.705","14.705","14.705","14.705","-1.36%"
"10/04/2015","14.907","14.907","14.907","14.907","-0.17%"
"09/04/2015","14.933","14.933","14.933","14.933","4.22%"
"08/04/2015","14.329","14.329","14.329","14.329","1.09%"
"07/04/2015","14.174","14.174","14.174","14.174","0.40%"
"02/04/2015","14.117","14.117","14.117","14.117","0.09%"
"01/04/2015","14.104","14.104","14.104","14.104","-5.94%"
"31/03/2015","14.995","14.995","14.995","14.995","-1.06%"
"30/03/2015","15.156","15.156","15.156","15.156","-2.24%"
"27/03/2015","15.503","15.503","15.503","15.503","-3.37%"
"24/03/2015","16.044","16.044","16.044","16.044","0.00%"
"23/03/2015","16.044","16.044","16.044","16.044","-0.34%"
"20/03/2015","16.098","16.098","16.098","16.098","-0.02%"
"19/03/2015","16.101","16.101","16.101","16.101","-0.35%"
"18/03/2015","16.157","16.157","16.157","16.157","-0.23%"
"17/03/2015","16.194","16.194","16.194","16.194","0.41%"
"16/03/2015","16.128","16.128","16.128","16.128","0.35%"
"13/03/2015","16.071","16.071","16.071","16.071","-0.33%"
"12/03/2015","16.124","16.124","16.124","16.124","0.06%"
"11/03/2015","16.115","16.115","16.115","16.115","0.75%"
"10/03/2015","15.995","15.995","15.995","15.995","-0.01%"
"09/03/2015","15.996","15.996","15.996","15.996","0.00%"
"06/03/2015","15.996","15.996","15.996","15.996","-0.43%"
"05/03/2015","16.065","16.065","16.065","16.065","-0.20%"
"04/03/2015","16.098","16.098","16.098","16.098","0.20%"
"03/03/2015","16.066","16.066","16.066","16.066","0.00%"
"02/03/2015","16.066","16.066","16.066","16.066","0.27%"
"27/02/2015","16.023","16.023","16.023","16.023","0.31%"
"26/02/2015","15.974","15.974","15.974","15.974","-0.54%"
"25/02/2015","16.060","16.060","16.060","16.060","-0.41%"
"24/02/2015","16.126","16.126","16.126","16.126","-0.20%"
"23/02/2015","16.159","16.159","16.159","16.159","-1.22%"
"20/02/2015","16.358","16.358","16.358","16.358","-0.10%"
"19/02/2015","16.375","16.375","16.375","16.375","-0.61%"
"18/02/2015","16.475","16.475","16.475","16.475","2.06%"
"17/02/2015","16.143","16.143","16.143","16.143","-1.22%"
"16/02/2015","16.342","16.342","16.342","16.342","2.37%"
"13/02/2015","15.964","15.964","15.964","15.964","0.00%"
"12/02/2015","15.964","15.964","15.964","15.964","0.81%"
"11/02/2015","15.835","15.835","15.835","15.835","1.76%"
"10/02/2015","15.561","15.561","15.561","15.561","1.13%"
"09/02/2015","15.387","15.387","15.387","15.387","0.52%"
"06/02/2015","15.308","15.308","15.308","15.308","0.10%"
"05/02/2015","15.292","15.292","15.292","15.292","-0.22%"
"04/02/2015","15.326","15.326","15.326","15.326","0.62%"
"03/02/2015","15.232","15.232","15.232","15.232","-0.10%"
"02/02/2015","15.248","15.248","15.248","15.248","0.10%"
"30/01/2015","15.233","15.233","15.233","15.233","-0.10%"
"29/01/2015","15.249","15.249","15.249","15.249","-0.22%"
"28/01/2015","15.283","15.283","15.283","15.283","-0.31%"
"27/01/2015","15.331","15.331","15.331","15.331","0.41%"
"26/01/2015","15.268","15.268","15.268","15.268","0.30%"
"23/01/2015","15.222","15.222","15.222","15.222","-0.72%"
"22/01/2015","15.333","15.333","15.333","15.333","-0.73%"
"21/01/2015","15.445","15.445","15.445","15.445","-0.92%"
"20/01/2015","15.588","15.588","15.588","15.588","0.71%"
"19/01/2015","15.478","15.478","15.478","15.478","0.00%"
"16/01/2015","15.478","15.478","15.478","15.478","1.44%"
"15/01/2015","15.259","15.259","15.259","15.259","-1.13%"
"14/01/2015","15.434","15.434","15.434","15.434","0.10%"
"13/01/2015","15.418","15.418","15.418","15.418","0.92%"
"12/01/2015","15.278","15.278","15.278","15.278","0.20%"
"09/01/2015","15.248","15.248","15.248","15.248","-0.72%"
"08/01/2015","15.358","15.358","15.358","15.358","0.40%"
"07/01/2015","15.297","15.297","15.297","15.297","1.75%"
"06/01/2015","15.034","15.034","15.034","15.034","-0.01%"
"05/01/2015","15.035","15.035","15.035","15.035","-2.13%"
"02/01/2015","15.362","15.362","15.362","15.362","-0.02%"
"31/12/2014","15.365","15.365","15.365","15.365","-0.01%"
"30/12/2014","15.366","15.366","15.366","15.366","-0.41%"
"29/12/2014","15.429","15.429","15.429","15.429","-0.21%"
"24/12/2014","15.461","15.461","15.461","15.461","-0.10%"
"23/12/2014","15.476","15.476","15.476","15.476","0.10%"
"22/12/2014","15.460","15.460","15.460","15.460","-0.41%"
"19/12/2014","15.523","15.523","15.523","15.523","1.23%"
"18/12/2014","15.335","15.335","15.335","15.335","1.22%"
"17/12/2014","15.150","15.150","15.150","15.150","-0.30%"
"16/12/2014","15.196","15.196","15.196","15.196","1.33%"
"15/12/2014","14.996","14.996","14.996","14.996","3.76%"
"12/12/2014","14.453","14.453","14.453","14.453","0.82%"
"11/12/2014","14.335","14.335","14.335","14.335","1.35%"
"10/12/2014","14.144","14.144","14.144","14.144","0.31%"
"09/12/2014","14.100","14.100","14.100","14.100","1.15%"
"08/12/2014","13.940","13.940","13.940","13.940","0.62%"
"05/12/2014","13.854","13.854","13.854","13.854","2.30%"
"28/11/2014","13.542","13.542","13.542","13.542","0.10%"
"27/11/2014","13.528","13.528","13.528","13.528","-0.43%"
"26/11/2014","13.587","13.587","13.587","13.587","-1.36%"
"25/11/2014","13.774","13.774","13.774","13.774","-1.14%"
"24/11/2014","13.933","13.933","13.933","13.933","1.46%"
"21/11/2014","13.732","13.732","13.732","13.732","0.09%"
"20/11/2014","13.719","13.719","13.719","13.719","1.67%"
"19/11/2014","13.493","13.493","13.493","13.493","-2.58%"
"18/11/2014","13.850","13.850","13.850","13.850","1.14%"
"17/11/2014","13.694","13.694","13.694","13.694","2.97%"
"14/11/2014","13.299","13.299","13.299","13.299","1.81%"
"13/11/2014","13.063","13.063","13.063","13.063","1.70%"
"12/11/2014","12.845","12.845","12.845","12.845","0.20%"
"11/11/2014","12.819","12.819","12.819","12.819","0.09%"
"10/11/2014","12.807","12.807","12.807","12.807","2.38%"
"07/11/2014","12.509","12.509","12.509","12.509","2.29%"
"06/11/2014","12.229","12.229","12.229","12.229","-4.85%"
"05/11/2014","12.853","12.853","12.853","12.853","0.74%"
"04/11/2014","12.759","12.759","12.759","12.759","0.74%"
"03/11/2014","12.665","12.665","12.665","12.665","0.52%"
"31/10/2014","12.599","12.599","12.599","12.599","-0.76%"
"30/10/2014","12.695","12.695","12.695","12.695","-0.13%"
"29/10/2014","12.712","12.712","12.712","12.712","-0.22%"
"28/10/2014","12.740","12.740","12.740","12.740","0.42%"
"27/10/2014","12.687","12.687","12.687","12.687","-0.33%"
"24/10/2014","12.729","12.729","12.729","12.729","-0.54%"
"23/10/2014","12.798","12.798","12.798","12.798","-0.13%"
"22/10/2014","12.815","12.815","12.815","12.815","0.63%"
"21/10/2014","12.735","12.735","12.735","12.735","-0.43%"
"20/10/2014","12.790","12.790","12.790","12.790","-0.43%"
"17/10/2014","12.845","12.845","12.845","12.845","-2.09%"
"16/10/2014","13.119","13.119","13.119","13.119","1.98%"
"15/10/2014","12.864","12.864","12.864","12.864","2.35%"
"14/10/2014","12.569","12.569","12.569","12.569","-0.54%"
"13/10/2014","12.637","12.637","12.637","12.637","0.10%"
"10/10/2014","12.625","12.625","12.625","12.625","0.31%"
"09/10/2014","12.586","12.586","12.586","12.586","-1.71%"
"08/10/2014","12.805","12.805","12.805","12.805","2.21%"
"03/10/2014","12.528","12.528","12.528","12.528","3.25%"
"02/10/2014","12.134","12.134","12.134","12.134","1.03%"
"30/09/2014","12.010","12.010","12.010","12.010","0.85%"
"29/09/2014","11.909","11.909","11.909","11.909","0.10%"
"26/09/2014","11.897","11.897","11.897","11.897","-0.13%"
"25/09/2014","11.912","11.912","11.912","11.912","-0.58%"
"24/09/2014","11.981","11.981","11.981","11.981","2.17%"
"23/09/2014","11.726","11.726","11.726","11.726","1.01%"
"22/09/2014","11.609","11.609","11.609","11.609","0.05%"
"19/09/2014","11.603","11.603","11.603","11.603","-0.01%"
"18/09/2014","11.604","11.604","11.604","11.604","0.61%"
"17/09/2014","11.534","11.534","11.534","11.534","-0.02%"
"16/09/2014","11.536","11.536","11.536","11.536","-1.18%"
"15/09/2014","11.674","11.674","11.674","11.674","0.62%"
"12/09/2014","11.602","11.602","11.602","11.602","0.53%"
"11/09/2014","11.541","11.541","11.541","11.541","0.39%"
"10/09/2014","11.496","11.496","11.496","11.496","1.08%"
"09/09/2014","11.373","11.373","11.373","11.373","0.09%"
"08/09/2014","11.363","11.363","11.363","11.363","0.10%"
"05/09/2014","11.352","11.352","11.352","11.352","0.31%"
"04/09/2014","11.317","11.317","11.317","11.317","0.06%"
"03/09/2014","11.310","11.310","11.310","11.310","0.31%"
"02/09/2014","11.275","11.275","11.275","11.275","0.87%"
"01/09/2014","11.178","11.178","11.178","11.178","-0.56%"
"29/08/2014","11.241","11.241","11.241","11.241","-0.13%"
"28/08/2014","11.256","11.256","11.256","11.256","-0.71%"
"27/08/2014","11.336","11.336","11.336","11.336","-0.55%"
"26/08/2014","11.399","11.399","11.399","11.399","0.41%"
"25/08/2014","11.352","11.352","11.352","11.352","1.53%"
"22/08/2014","11.181","11.181","11.181","11.181","-0.13%"
"21/08/2014","11.196","11.196","11.196","11.196","-0.81%"
"20/08/2014","11.287","11.287","11.287","11.287","-1.53%"
"19/08/2014","11.462","11.462","11.462","11.462","-0.24%"
"18/08/2014","11.489","11.489","11.489","11.489","0.42%"
"15/08/2014","11.441","11.441","11.441","11.441","0.95%"
"14/08/2014","11.333","11.333","11.333","11.333","0.40%"
"13/08/2014","11.288","11.288","11.288","11.288","0.33%"
"12/08/2014","11.251","11.251","11.251","11.251","0.36%"
"11/08/2014","11.211","11.211","11.211","11.211","0.15%"
"08/08/2014","11.194","11.194","11.194","11.194","0.39%"
"07/08/2014","11.150","11.150","11.150","11.150","0.18%"
"06/08/2014","11.130","11.130","11.130","11.130","0.18%"
"05/08/2014","11.110","11.110","11.110","11.110","-0.32%"
"04/08/2014","11.146","11.146","11.146","11.146","-0.23%"
"01/08/2014","11.172","11.172","11.172","11.172","1.01%"
"31/07/2014","11.060","11.060","11.060","11.060","-0.82%"
"30/07/2014","11.152","11.152","11.152","11.152","0.90%"
"28/07/2014","11.053","11.053","11.053","11.053","0.01%"
"25/07/2014","11.052","11.052","11.052","11.052","0.45%"
"24/07/2014","11.003","11.003","11.003","11.003","1.29%"
"23/07/2014","10.863","10.863","10.863","10.863","-1.18%"
"22/07/2014","10.993","10.993","10.993","10.993","0.93%"
"21/07/2014","10.892","10.892","10.892","10.892","-2.51%"
"18/07/2014","11.173","11.173","11.173","11.173","-1.19%"
"17/07/2014","11.308","11.308","11.308","11.308","-0.32%"
"16/07/2014","11.344","11.344","11.344","11.344","-0.23%"
"15/07/2014","11.370","11.370","11.370","11.370","-0.09%"
"14/07/2014","11.380","11.380","11.380","11.380","-0.29%"
"11/07/2014","11.413","11.413","11.413","11.413","0.88%"
"10/07/2014","11.313","11.313","11.313","11.313","-0.69%"
"09/07/2014","11.392","11.392","11.392","11.392","1.29%"
"08/07/2014","11.247","11.247","11.247","11.247","-0.66%"
"07/07/2014","11.322","11.322","11.322","11.322","0.09%"
"04/07/2014","11.312","11.312","11.312","11.312","0.27%"
"03/07/2014","11.282","11.282","11.282","11.282","1.86%"
"02/07/2014","11.076","11.076","11.076","11.076","-2.05%"
"01/07/2014","11.308","11.308","11.308","11.308","0.76%"
"30/06/2014","11.223","11.223","11.223","11.223","-1.46%"
"27/06/2014","11.389","11.389","11.389","11.389","-0.23%"
"26/06/2014","11.415","11.415","11.415","11.415","-0.45%"
"25/06/2014","11.467","11.467","11.467","11.467","1.45%"
"24/06/2014","11.303","11.303","11.303","11.303","-2.74%"
"23/06/2014","11.621","11.621","11.621","11.621","0.00%"
"20/06/2014","11.621","11.621","11.621","11.621","0.17%"
"19/06/2014","11.601","11.601","11.601","11.601","-0.33%"
"18/06/2014","11.639","11.639","11.639","11.639","-0.37%"
"17/06/2014","11.682","11.682","11.682","11.682","0.03%"
"16/06/2014","11.678","11.678","11.678","11.678","-0.50%"
"13/06/2014","11.737","11.737","11.737","11.737","1.59%"
"12/06/2014","11.553","11.553","11.553","11.553","0.86%"
"11/06/2014","11.454","11.454","11.454","11.454","-0.76%"
"10/06/2014","11.542","11.542","11.542","11.542","0.11%"
"09/06/2014","11.529","11.529","11.529","11.529","-0.56%"
"06/06/2014","11.594","11.594","11.594","11.594","-1.03%"
"05/06/2014","11.715","11.715","11.715","11.715","-2.01%"
"04/06/2014","11.955","11.955","11.955","11.955","0.98%"
"03/06/2014","11.839","11.839","11.839","11.839","-0.99%"
"02/06/2014","11.957","11.957","11.957","11.957","-3.53%"
"30/05/2014","12.395","12.395","12.395","12.395","-2.18%"
"28/05/2014","12.671","12.671","12.671","12.671","4.73%"
"27/05/2014","12.099","12.099","12.099","12.099","0.03%"
"26/05/2014","12.095","12.095","12.095","12.095","1.03%"
"23/05/2014","11.972","11.972","11.972","11.972","1.37%"
"22/05/2014","11.810","11.810","11.810","11.810","-0.47%"
"21/05/2014","11.866","11.866","11.866","11.866","-1.03%"
"20/05/2014","11.990","11.990","11.990","11.990","-1.48%"
"19/05/2014","12.170","12.170","12.170","12.170","1.20%"
"16/05/2014","12.026","12.026","12.026","12.026","0.05%"
"15/05/2014","12.020","12.020","12.020","12.020","-2.62%"
"14/05/2014","12.344","12.344","12.344","12.344","-0.10%"
"13/05/2014","12.356","12.356","12.356","12.356","1.48%"
"12/05/2014","12.176","12.176","12.176","12.176","-3.12%"
"09/05/2014","12.568","12.568","12.568","12.568","-0.94%"
"08/05/2014","12.687","12.687","12.687","12.687","-1.62%"
"07/05/2014","12.896","12.896","12.896","12.896","-0.12%"
"06/05/2014","12.911","12.911","12.911","12.911","-0.90%"
"05/05/2014","13.028","13.028","13.028","13.028","0.48%"
