,Date,Last Price,20 days average,Square of Difference,Square of Difference 20 days average,Volatility
5264,2002-03-07,507.12,488.75949999999995,337.1079602500022,271.1528016625005,16.46671799911872
5265,2002-03-06,502.58,486.07849999999996,272.2995022500007,275.4474781000004,16.596610440086867
5266,2002-03-05,498.05,483.4440000000001,213.3352359999982,299.0710725000005,17.293671458079704
5267,2002-03-04,490.1,481.23699999999997,78.55276900000099,323.01116931250044,17.972511491511153
5268,2002-03-03,489.99,479.133,117.8744490000006,380.6594633125004,19.510496234399074
5269,2002-02-28,490.93,476.9455,195.5662402500007,453.1618613125003,21.28759876812085
5270,2002-02-27,491.77,474.8459999999999,286.4217760000031,521.0311021125002,22.826105715003166
5271,2002-02-26,496.92,472.534,594.6769960000012,607.3893197625005,24.645269723874
5272,2002-02-25,491.67,470.5915,444.3031622500008,637.4097149625004,25.246974372437194
5273,2002-02-20,491.52,469.61199999999997,479.9604640000007,639.7389736500006,25.293061768991127
5274,2002-02-19,488.51,469.0665,378.0496922499989,626.2984485000004,25.025955496244304
5275,2002-02-18,483.24,469.04749999999996,201.42705625000147,609.9750200875004,24.697672361732803
5276,2002-02-17,488.3,468.97799999999995,373.3396840000023,609.2963890750004,24.683929773741465
5277,2002-02-14,495.4,468.6820000000001,713.8515239999949,600.6285059875004,24.507723394626037
5278,2002-02-13,484.22,468.33399999999995,252.36499600000258,568.9913315875006,23.853539183683008
5279,2002-02-12,480.52,468.68149999999997,140.15008225000025,558.6952930375005,23.636736091040586
5280,2002-02-11,474.14,469.104,25.361296000000014,556.4736325375005,23.589693354037067
5281,2002-02-10,479.36,470.07349999999997,86.23908225000086,557.0547998500004,23.60200838594039
5282,2002-02-07,485.01,471.1375,192.44625625000006,552.7559529375005,23.510762491622863
5283,2002-02-06,465.84,472.1429999999999,39.72780899999925,544.4092701750005,23.33257958681381
5284,2002-02-05,453.5,474.067,423.0014890000003,543.5505297750005,23.314170149825202
5285,2002-02-04,449.89,477.18050000000005,744.7713902500036,536.4730029375004,23.16188686047621
5286,2002-02-03,453.91,480.21849999999995,692.137172249996,507.4040487375002,22.525630928733165
5287,2002-01-31,448.02,483.113,1231.5186490000012,483.6090413750003,21.991112781644322
5288,2002-01-30,446.24,485.837,1567.9224089999984,423.66531303750025,20.583131759708003
5289,2002-01-29,448.94,488.34749999999997,1552.9510562499977,345.3047250375003,18.58237673274063
5290,2002-01-28,445.53,490.4030000000001,2013.5861290000094,270.3730172250004,16.4430233602279
5291,2002-01-27,458.07,492.64,1195.0848999999996,172.15176738749994,13.12066185020786
5292,2002-01-24,472.08,494.23600000000005,490.88833600000277,114.81403758749998,10.715131244529857
5293,2002-01-23,480.61,495.14099999999996,211.1499609999985,92.44069629999981,9.614608483968539
5294,2002-01-22,488.13,495.312,51.58112400000024,89.82497870000006,9.477604059043617
5295,2002-01-21,481.85,495.55600000000004,187.85443600000048,88.07905870000005,9.385044416517166
5296,2002-01-20,482.38,496.5215,199.98202225000023,79.46883370000002,8.914529359422179
5297,2002-01-17,488.44,497.446,81.10803600000051,70.06347838750001,8.370392964938983
5298,2002-01-16,491.17,497.985,46.44422499999997,66.11516820000001,8.131123427915728
5299,2002-01-15,488.97,498.7535000000001,95.71687225000119,67.21301546250004,8.198354436257318
5300,2002-01-14,493.53,499.6115,36.984642250000064,65.15039185000005,8.07157926616595
5301,2002-01-13,500.64,500.12800000000004,0.26214399999994226,64.18778578750005,8.011728015072656
5302,2002-01-10,505.12,500.06899999999996,25.51260100000045,64.30180010000007,8.018840321393117
5303,2002-01-09,504.32,499.571,22.553000999999686,66.06310216249999,8.127921146424834
5304,2002-01-08,515.77,498.99350000000004,281.45095224999807,72.87156222500008,8.536484184077194
5305,2002-01-07,510.65,497.8675,163.39230624999925,69.9002596250002,8.360637513072804
5306,2002-01-06,511.8,497.0950000000001,216.23702499999786,74.3449229250003,8.622350197307014
5307,2002-01-03,502.5,496.7865,32.64408225000012,67.20017647500038,8.197571376633471
5308,2002-01-02,496.45,497.29299999999995,0.710648999999934,66.44033881250037,8.151094332204748
5309,2001-12-31,490.05,497.4200000000001,54.316900000000906,86.09104667500054,9.278526104667732
5310,2001-12-30,490.27,497.28149999999994,49.161132249999376,141.32149412500053,11.887871723946239
5311,2001-12-27,489.99,496.942,48.33030399999998,223.3218825250007,14.943958060868637
5312,2001-12-26,490.18,496.7695,43.42151024999983,307.80817232500067,17.54446272545844
5313,2001-12-25,484.03,496.6330000000001,158.83560900000307,402.97905326250066,20.07433817744686
5314,2001-12-24,493.01,497.092,16.662723999999947,482.8785383250006,21.974497453298007
5315,2001-12-23,501.16,497.204,15.649936000000137,578.8916076375006,24.06016640918139
5316,2001-12-20,500.87,497.424,11.874916000000182,649.5775732875004,25.486811752110157
5317,2001-12-19,499.22,497.75649999999996,2.141832250000197,727.3462941000006,26.969358429521467
5318,2001-12-13,506.54,498.2695,68.40117025000045,812.6931165375006,28.50777291437373
5319,2001-12-12,506.13,498.7499999999999,54.46440000000161,882.0365532250007,29.69910020901308
5320,2001-12-11,503.86,499.649,17.73252100000011,934.4485756750006,30.568751621140837
