Date,Foreign Exchange Reserves USD mn,yryr%
2015-12-31,28284.82,-17.396180195166455
2016-01-31,27607.85,-14.752988277854651
2016-02-29,27811.82,-5.936153057331561
2016-03-31,27336.38,-6.883590095925318
2016-04-30,26614.81,-10.777629715300996
2016-05-31,26594.39,-6.903706224134954
2016-06-30,26505.5,-6.45737229404687
2016-07-31,25581.58,-18.067656306399073
2016-08-31,25031.93,-18.295554060639407
2016-09-30,23806.51,-20.326831705667402
2016-10-31,23689.87,-21.90931937780275
2016-11-30,25081.22,-14.290391080619836
2016-12-31,26990.58,-4.575740626951131
2017-01-31,28592.98,3.5682966982216957
2017-02-28,29990.36,7.8331443249668675
2017-03-31,29996.38,9.730622708639558
2017-04-30,30749.28,15.534471221098322
2017-05-31,29811.85,12.098265837268674
2017-06-30,30340.97,14.47046839335233
2017-07-31,30898.96,20.785971781258226
2017-08-31,31278.95,24.956205933781384
2017-09-30,33159.73,39.28849713796774
2017-10-31,34332.58,44.92515155211913
2017-11-30,38207.96,52.3369277889991
2017-12-31,39353.49,45.80453624931364
2018-01-31,41150.28,43.917423087764895
2018-02-28,45276.58,50.97044516971454
2018-03-31,46730.54,55.787264996642925
2018-04-30,47438.22155668,54.27425148387215
2018-05-31,46923.01269813,57.39718500572759
2018-06-30,47157.89590357,55.42646099834647
2018-07-31,45814.2,48.27100976861356
2018-08-31,44606.79,42.60961445317057
2018-09-30,42608.95,28.496070384167773
2018-10-31,40606.28693469,18.27333376836229
2018-11-30,43348.25349663,13.45346230636235
2018-12-31,42594.84285275,8.236506731042148
2019-01-31,42515.66,3.3180333159336994
2019-02-28,42328.96,-6.510253203753469
2019-03-31,44793.08,-4.146025275975839
2019-04-30,44474.29116559,-6.24797956969918
2019-05-31,44898.41625592,-4.314719634979203
2019-06-30,44747.02462492,-5.1123385224392415
2019-07-31,43971.93,-4.021176840368268
2019-08-31,42062.42,-5.703997082058587
2019-09-30,40689.89,-4.503889441068132
2019-10-31,39614.79988852,-2.441708220612926
2019-11-30,38799.55434096,-10.493385058808947
2019-12-31,38092.72020072,-10.569642591695416
2020-01-31,36730.57325384,-13.606955051762116
2020-02-29,36599.88995038,-13.534634561349957
2020-03-31,33689.05331424,-24.78960296045728
2020-04-30,36459.47800102,-18.021227442903253
2020-05-31,36203.16598699,-19.366496625108688
2020-06-30,35779.67803,-20.040095783097055
2020-07-31,35559.80419848,-19.13067223003403
2020-08-31,35511.92622709,-15.573268901099835
2020-09-30,35964.52684048,-11.613113624834082
2020-10-31,35580.47865929,-10.183873806211274
2020-11-30,34938.19920454,-9.9520605378285
2020-12-31,36476.89169057,-4.241830201770314
2021-01-31,35440.8751485,-3.511238706858899
2021-02-28,34461.45837489,-5.84272679067932
2021-03-31,35137.83950442,4.300465722993807
2021-04-30,34320.72712804,-5.866103933029876
2021-05-31,34180.21175483,-5.587782662121244
2021-06-30,32990.71492314,-7.794824493729513
2021-07-31,33492.39792756,-5.813885417874076
2021-08-31,35979.76449952,1.3174117039957078
2021-09-30,41571.36800538,15.589920561916571
2021-10-31,41300.11111724,16.07519818021508
2021-11-30,40478.08024277,15.856229469062422
2021-12-31,40230.8032288,10.291204552389143
2022-01-31,39319.72151395,10.944555824869816
2022-02-28,39668.53424359,15.109853483432634
2022-03-31,39275.44576533,11.775357618073045
2022-04-30,38540.45268538,12.294977147767018
2022-05-31,38600.5805337,12.932537722635251
2022-06-30,39163.6500739,18.711128768022654
2022-07-31,38309.16591341,14.381675496236745
2022-08-31,38353.32984627,6.596945198964987
2022-09-30,37394.38154333,-10.047748396226542
2022-10-31,36872.09334047,-10.721563833569459
2022-11-30,36900.47239487,-8.838383209981938
2022-12-31,36608.22737534,-9.004483039669243
2023-01-31,36395.49302467,-7.437052900393826
2023-02-28,36048.4029353,-9.125951783496955
2023-03-31,35144.28712045,-10.518425862213231
2023-04-30,34957.62728898,-9.29627221986189
2023-05-31,34387.69620344,-10.914043965172926
2023-06-30,33713.40255098,-13.916597438276657
