Date,CPI yryrl,Bank Lending yryr%,CPI adjusted Bank Lending
2019-09-30,2.5667746748577813,7.15406616,-4.587291485142218
2019-10-31,2.469261259037141,7.1554484,-4.6861871409628595
2019-11-30,2.5667746748577813,4.72356632,-2.1567916451422184
2019-12-31,3.343477608623742,4.44112097,-1.097643361376258
2020-01-31,4.210117601863533,6.30707483,-2.0969572281364677
2020-02-29,4.592893188839973,4.44858637,0.14430681883997298
2020-03-31,4.49733656427312,8.48713324,-3.989796675726881
2020-04-30,3.343477608623742,5.2161359,-1.8726582913762582
2020-05-31,2.858745685191247,2.75745516,0.10129052519124704
2020-06-30,3.246719013750141,3.43415529,-0.18743627624985892
2020-07-31,2.955880224154443,0.1246441,2.8312361241544433
2020-08-31,2.858745685191247,0.94217248,1.9165732051912472
2020-09-30,3.149866705937101,-1.79949142,4.949358125937101
2020-10-31,3.0529205034822797,0.21427525,2.8386452534822797
2020-11-30,2.955880224154443,0.76233868,2.193541544154443
2020-12-31,2.3716526617316065,0.704114,1.6675386617316064
2021-01-31,2.5667746748577813,-0.50084118,3.0676158548577814
2021-02-28,2.3716526617316065,1.59237533,0.7792773317316064
2021-03-31,3.149866705937101,-1.75273954,4.902606245937101
2021-04-30,4.210117601863533,-0.29679358,4.506911181863533
2021-05-31,4.592893188839973,3.02640504,1.566488148839973
2021-06-30,4.305948946044701,2.67499773,1.6309512160447013
2021-07-31,4.879016416943205,4.44994526,0.4290711569432055
2021-08-31,5.354076692802976,3.4051022,1.948974492802976
2021-09-30,5.732506661926935,6.19431381,-0.46180714807306433
2021-10-31,6.578774053800315,3.62783343,2.9509406238003155
2021-11-30,7.5107472486805475,6.64759731,0.8631499386805475
2021-12-31,8.250122151174377,7.13864565,1.1114765011743772
2022-01-31,8.984070399978954,5.844852,3.1392183999789536
2022-02-28,8.157998699242285,7.49405698,0.6639417192422847
2022-03-31,10.436001532424283,6.52730929,3.9086922424242836
2022-04-30,11.689375147149942,6.77905662,4.910318527149942
2022-05-31,13.015068446504513,7.16260137,5.852467076504513
2022-06-30,14.410034397375687,7.49935203,6.910682367375688
2022-07-31,14.496577025018563,5.5938383,8.902738725018564
2022-08-31,14.928170271575446,8.95822216,5.969948111575446
2022-09-30,15.87116911548208,9.15634543,6.714823685482081
2022-10-31,16.466662155523395,9.04104385,7.425618305523395
2022-11-30,16.12681475961223,4.8850987,11.24171605961223
2022-12-31,15.357908792830058,-0.16928864,15.527197432830057
2023-01-31,15.357908792830058,4.20948786,11.148420932830057
2023-02-28,16.88985364618139,1.88798448,15.00186916618139
2023-03-31,14.928170271575446,1.6280876,13.300082671575446
2023-04-30,13.714983814723366,-0.41989393,14.134877744723367
2023-05-31,12.22176327242491,-1.25619425,13.47795752242491
2023-06-30,10.885440491208207,-1.24015586,12.125596351208207
2023-07-31,10.255658832509216,0.73130376,9.524355072509216
2023-08-31,9.62188577405429,-2.20784266,11.829728434054289
2023-09-30,7.881118042428985,-4.9544919,12.835609942428984
